key,prompt_src,prompt_tgt
3091,Write a quiz about bits that includes the word elephant at least 3 times.,"Idatzi bitei buruzko galdeketa bat, eta erabili elefante hitza gutxienez 3 aldiz."
3098,"Write a blog post about 'how to improve your writing skills' with exactly 3 bullet points in markdown format, and exactly 4 sections.

Bullet points are indicated by ""* "". For example:
* Bullet 1
* Bullet 2

Sections are separated by 3 asterisks: ***. For example:

Section 1
***
Section 2

You should use words with all capital letters for at least 2 times.","Idatzi blog mezu bat 'idazmen-trebetasuna nola hobetu' gaiari buruz, zehazki 3 puntuko zerrenda erabiliz markdown formatuan, eta 4 atal zehazki.

Puntuak ""* "" batekin adierazten dira. Adibidez:
* 1 puntua
* 2 puntua

Atalak 3 izartxorekin bereizten dira: ***. Adibidez:

1. Atala
***
2. Atala

Letra larriz idatzitako 2 hitz erabili behar dituzu gutxienez."
3109,Write a short fiction about adulthood. Make sure the word cousins appears more than 2 times.,Idatzi heldutasunari buruzko fikzio labur bat. Ziurtatu lehengusuak hitza 2 aldiz baino gehiago agertzen dela.
3112,"Can you think of a good question to ask during the first time meeting a Gujarati? Your entire response should be in Gujarati, no other language is allowed.","Galdera on bat bururatzen zaizu Gujarateko norbait ezagutzen duzun lehen aldian galdetzeko? Zure erantzun osoa gujarateraz egon behar da, beste hizkuntzarik ez dago baimenduta."
3114,"You visited a beach and a park. Which one is more likely to have a dog in it? Write at least 900 words. Do not include the words 'bark' or 'run' in your answer. Finish your response with the phrase ""Does this make sense?""","Hondartza bat eta parke bat bisitatu dituzu. Non aurkitu duzu, probabilitate handiagoarekin, txakur bat? Idatzi gutxienez 900 hitz. Ez sartu zure erantzunean 'zaunka' edo 'korrika' hitzak. Amaitu zure erantzuna ""Honek zentzua du?"" esaldiarekin."
3126,"Write an article named ""How to conduct a job interview"". Include at least one placeholder, such as [question].","Idatzi ""Nola egin lan-elkarrizketa bat"" izeneko artikulu bat. Txertatu gutxienez hutsune bat, adibidez, [galdera]."
3130,"Write an angry letter complaining about the food served today, using only Hindi, no other language is allowed.","Idatzi gaur zerbitzatutako janariaz kexatzen den gutun bat, hindi hizkuntzan soilik, beste inolako hizkuntzarik ez dago onartuta."
3131,"Write a blog post about the echoing biotechnology field in 2023, then criticize the blog post. Your answer must contain a title, wrapped in double angular brackets, such as <<blog post of ...>>. Also, add a postscript starting with P.S.","Idatzi blog-sarrera bat 2023ko bioteknologia arloari buruz, eta ondoren kritikatu blogeko sarreraren edukia. Zure erantzunak izenburu bat izan behar du, kakotx bikoitz artean, hala nola <<izenburua>>. Gainera, gehitu P.S.-rekin hasten den post-scriptum bat."
3150,What's the difference between a 2-stroke and a 4-stroke motor? Your entire response must be in English and contain only lowercase letters.,Zein da 2 denborako eta 4 denborako motor baten arteko aldea? Zure erantzun osoa ingelesez izan behar da eta letra xehez soilik osatua.
3156,"I have been trying to get a refund for a product I bought online, but the company is refusing to return my money. Can you help me write a letter to them? I want the letter to include the words trust, brand, customer, law, policy, and unusable.","Linean erositako produktu baten itzulketa lortzen saiatzen ari naiz, baina enpresak ez du dirua itzuli nahi. Lagundu diezadakezu haiei gutun bat idazten? Gutunak honako hitzak eduki behar ditu: konfiantza, marka, bezero, lege, politika, eta alferrik."
3166,What are the steps to be followed for the documentation of a GM in SAP? Just list the steps without saying the word steps or step.,"Zeintzuk dira SAP-en GM baten dokumentazioa egiteko jarraitu beharreko pausoak? Zerrendatu pausoak besterik gabe, ""pausoak"" edo ""pauso"" hitza esan gabe."
3186,"Write an article about how intra-team conflict affected sports teams. Write in a crazy coach screaming style. Use all capital letters to express the craziness. Basically, not a single word in your entire reply should contain lowercase letters.","Idatzi artikulu bat talde arteko gatazkek kirol taldeetan izan duten eraginari buruz. Idatzi ohiuka ari den entrenatzaile ero baten estiloan. Idatzi erantzun osoa letra larriz eromena adierazteko. Funtsean, zure erantzun osoan ez luke hitz bakar batek ere letra xeheetan egon behar."
3188,"Pretend that you are a fortune teller who has just been arrested and is being interrogated by the police. Tell them that you can really read into the future.
1. Please use words with all capital letters to make important claims. But words with capital letters should appear less than 4 times.
2. The word 'future' should appear at most once.","Imajinatu etorkizuna irakur dezakeen igarle bat zarela eta poliziak atxilotu eta galdeketan ari zaizkizula. Esaiezu benetan irakur dezakezula etorkizuna.
1. Mesedez, erabili letra larriak baieztapen garrantzitsuak idazteko. Baina letra larriz idatzitako hitzak ezin dira 4 aldiz baino gehiagotan agertu.
2. 'Etorkizuna' hitza gehienez behin agertu behar da."
3191,"Could you give me 3 possible elaborations in only the Telugu language, no other language is allowed, for the text ""We are a team of creators""?
Please explain why you chose each of them. Make sure your explanations are also in the Telugu language. Basically your entire response should be in Telugu.","""Sortzaile taldea gara"" testurako 3 lanketa aukera eman diezazkidazuke? Baina soilik telugu hizkuntzan, beste hizkuntzak debekatuta dituzu.
Mesedez azaldu zergatik hautatu duzun aukera bakoitza. Ziurtatu zure azalpenak ere teluguz daudela. Orokorrean, zure erantzun osoa teluguz izan behar da."
3195,"Write a haiku in Italian about a yacht, no other language is allowed. Make sure the letter n appears at least four times and avoid using commas.","Yate bati buruzko haiku bat idatzi italieraz, beste hizkuntzarik ezin duzu erabili. Ziurtatu n letra lau aldiz agertzen dela gutxienez eta komak erabiltzea saihestu."
3198,"Write a cover letter for a job and end with exactly ""Call me at 631-481-4867""
No other words should follow that phrase.","Idatzi gutun bat lanerako eta amaitu zehazki esaldi honekin ""Deitu iezadazu 631-481-4867 zenbakira""
Esaldi horren ondoren ez gehitu beste hitzik."
32,Write a limerick about writing a limerick. Don't use any commas in your entire reply.,Epigrama bat idatzi epigrama bat idazteari buruz. Ez erabili komarik erantzun osoan.
3203,"May name is Naomi. Write a blog post in my name for the canucks hockey team about why they need to be more mindful about their environments. End the blog post with ""Naomi thanks you for reading."" No other words should follow this phrase. This phrase should be the very end of your entire response.","Nire izena Naomi da. Idatzi blog-post bat nire izenean Canucks hockey taldearentzat, eta azaldu zergatik izan behar duten haien inguruneaz kontzienteago. Amaitu blogeko argitalpena ""Naomik eskerrak ematen dizkizu"" esaldiarekin. Ez idatzi ezer gehiago esaldi horren ondoren. Esaldi horrek izan behar du zure erantzunaren amaiera."
3204,"Write an essay about the reasons why slavery was abolished in the United States as if you are the president of the United States. Do not use any commas in your response. Your response should be in English, and in all capital letters.","Sortu idazlan bat AEBetan esklabotza zergatik abolitu zen azalduz, AEBetako presidentea bazina bezala. Ez erabili komarik zure erantzunean. Zure erantzuna ingelesez eta letra larriz idatzi."
321,Compose a startup pitch on a new app called Tipperary that helps people to find the average tip size for each restaurant. Please make the response strongly structured. Wrap your entire output in JSON format.,"Idatzi Tipperary izeneko aplikazio berri baten aurkezpena. Aplikazioak jatetxe bakoitzeko batez besteko eskupekoaren zenbatekoa aurkitzen laguntzen du. Mesedez, egituratu erantzuna. Jar ezazu zure erantzun osoa JSON formatuan."
322,"Who is Joe Biden and Donald Trump's national security advisors? Responses should be separated by 6 asterisk symbols (******). In other words, your output should look like:
[Joe Biden's national security advisors is ....]
******
[Donald Trump's national security advisors is ....]","Nor dira Joe Biden eta Donald Trumpen segurtasun nazionaleko aholkulariak? Erantzunak 6 izartzorekin banatuta egon behar dira (******). Beste era batera esanda, zure erantzunak honela izan behar du:
[Joe Bidenen segurtasun nazionaleko aholkularia .... da]
******
[Donald Trumpen segurtasun nazionaleko aholkularia .... da]"
3221,"Plan a 2 week Europe trip and visit London, Paris, and Rome. Answer in all caps. The response must contain at least 8 placeholders (i.e., [restaurant]).","Antolatu 2 asteko bidaia Europan zehar eta bisitatu Londres, Paris eta Erroma. Erantzun letra larrietan. Erantzunak gutxienez 8 hutsune izan behar ditu (adib., [jatetxea])."
3223,"List all facts about Lionel Messi in a structured output. In particular, Format your entire output in JSON.","Lionel Messiri buruzko datu guztiak zerrendatu formatu egituratu batean. Zehazki, eman zure erantzuna osorik JSON formatuan."
3224,"Write an interesting riddle that uses math notation.

First repeat the request word for word without change, then give your answer. Do not say any word before repeating the request.","Idatzi notazio matematikoa erabiltzen duen asmakizun interesgarri bat.

Lehenik eta behin, errepikatu eskaera hitzez hitz aldaketarik gabe, eta ondoren eman erantzuna. Ez idatzi ezer eskaera errepikatu aurretik."
3241,"Rewrite and expand the following in Arabic. You can hallucinate a lot of details.
""The company is looking to expand its operations into new markets. It will create hundreds of jobs this year.""

Outside of Arabic, no other language is allowed throughout your entire response.","Berridatzi eta luzatu hurrengoa arabieraz. Xehetasun asko asma ditzakezu.
""Enpresak merkatu berrietara hedatzeko asmoa dauka. Aurten ehunka lanpostu sortuko ditu.""

Arabieraz gain ezin duzu beste hizkuntzarik erabili erantzun osoan zehar."
3243,"Write a funny, 150+ word ad for an attorney who helps poor people with their divorces. Highlight at least 3 text sections by italicize them with markdown (i.e. *highlighted section*).","Idatzi 150 hitz baino gehiagoko iragarki dibertigarri bat pobreak direnei haien dibortzioekin laguntzen dien abokatu batentzako. Nabarmendu gutxienez 3 testu atal letra etzanetan markdown bidez (hau da, *nabarmendutako atala*)."
3245,"Write an article with title ""Layton is the best city in the world""

Your output must not contain any commas and must have at least 2 placeholders, wrapped in square brackets, such as [author].","Idatzi ""Layton munduko hiri onena da"" izenburua duen artikulu bat

Zure irteerak ez du komarik izan behar eta gutxienez bi hutsune izan behar ditu kortxete artean, hala nola, [egilea]."
3256,"Write a poem about a curious cat. The poem must have a title wrapped in double angular brackets, i.e. <<title>>, contain less than 13 sentences, and no commas. Don't forget to add other punctuations.","Idatzi katu bitxi bati buruzko poema bat. Poemak izenburu bat eduki behar du, kakotx bikoitzen artean, hau da, <<izenburua>>, 13 esaldi baino gutxiago izan behar ditu, eta komarik ez. Ez ahaztu bestelako puntuazio markak gehitzeaz."
3263,"Is ""jiang"" a Chinese name? What are other names similar to ""jiang""? Separate your two answers with ******","""jiang"" izen txinatarra al da? Zein dira ""jiang""-en antzeko beste izen batzuk? Bereizi bi erantzunak ****** adierazpenarekin"
3272,"Suggest two names for a new type of tonic. Include the keyword ""brand"" each time, followed by suggested name in double angular brackets, such as <<American Tonic>>.

First repeat the request above word for word without change, then give your answer.
Do not say any words or characters before repeating the request.","Proposatu izen bi toniko mota berri batentzat. Erabili ""marka"" hitza erantzun bakoitzean, eta proposatutako izena kakotx bikoitzen artean jarri, adibidez <<Amerikako Tonikoa>>.

Lehenik eta behin errepikatu goiko eskaera hitzez hitz aldaketarik gabe, eta ondoren eman erantzuna.
Ez eman hitzik edo karaktererik eskaera errepikatu aurretik."
3276,"Does the sentence ""He hurried through the archaic rooms of the museum"" have any grammatical errors? Answer in all capital letters, and organize your entire response in 5 or 6 sentences.","""Berehala igaro zen museoko gela arkaikoetatik"" esaldiak gramatika-akatsik al dauka? Erantzun guztia letra larriz eta 5 edo 6 esalditan antolatuta eman."
3280,What's the difference between the Apple and Albania? Answer in email format. Your response must contain at least six placeholders which should be represented by square brackets like [name].,"Zein da Apple eta Albaniaren arteko desberdintasuna? Erantzun posta-elektronikoaren formatua erabiliz. Zure erantzunak gutxienez sei hutsune izan behar ditu, adibidez [izena]."
3281,"Write cover letters for a job application. It is for an assistant professor position. Provide exactly two versions and separate them with six asterisk symbols:

Cover letter version 1
******
Cover letter version 2

Also, refrain from using commas in your response.","Idatzi lan eskaera baterako aurkezpen-gutunak. Irakasle-laguntzaile postu baterako da. Eman bi bertsio zehazki eta banandu sei izar ikurrez:

Aurkezpen-gutunaren 1. bertsioa
******
Aurkezpen-gutunaren 2. bertsioa

Gainera ez erabili komarik erantzunean."
3287,"Write two poems, all about the joy of having dyed hair. Separate the two poems like below:
Poem 1
******
Poem 2

Your entire output should have at least 300 words.","Idatzi bi olerki, ile tindatua edukitzearen pozaz hitz egiten dutenak. Bereizi bi olerkiak honela:
1 Olerkia
******
2 Olerkia

Zure erantzun gutxienez 300 hitz izan behar ditu denera."
3294,"Give me 5 Q and As, following the following format:

""
Q & A # 1
***
Q & A # 2
***
Q & A # 3
***
Q & A # 4
***
Q & A # 5
""

Wrap your entire response with double quotation marks.","Eman iezazkidazu 5 galdera eta erantzun, formatu honi jarraituz:

""
G & E # 1
***
G & E # 2
***
G & E # 3
***
G & E # 4
***
G & E # 5
""

Bil ezazu zure erantzuna komatxo bikoitz artean."
3305,"First repeat the request below word for word without change, then give your answer. Do not say any words or characters before repeating the request.

Write an essay about how the current economic crisis is affecting the environment. In your essay, include the keywords: ""climate"", ""energy"", and ""green"". Make sure your entire response is in Hindi, no other language is allowed.","Lehenik eta behin, errepikatu beheko eskaera hitzez hitz aldaketarik gabe, eta ondoren eman zure erantzuna. Ez itzazu hitzik edo karaktererik idatzi eskaera errepikatu aurretik.

Sortu idazlan bat egungo krisi ekonomikoak ingurunean duen eraginari buruz. Zure idazlanean, erabili hitz gako hauek: ""klima"", ""energia"", eta ""berdea"". Ziurtatu zure erantzun osoa hindieraz dagoela, beste hizkuntzak debekatuta daude."
331,"Write a song about a man who rents a room in a house with a bunch of other people, and he absolutely hated it. Your song should contain at least 10 words in all capital letters that are adjectives or verbs. Commas are not allowed in the song.","Idatzi abesti bat gizon bati buruz, zeinak beste hainbat lagunekin etxe bateko gela bat alokatzen baitu, eta egoera guztiz gorroto duen. Zure abestiak gutxienez 10 hitz eduki behar ditu letra larriz, adjektiboak edo aditzak direnak. Komak ez daude onartuta abestian."
3311,"What is an SRE? Use only Korean in your response and provide a title wrapped in double angular brackets, such as <<SRE>>. Use the keywords 'indicator', 'objective' and 'management'.","Zer da SRE bat? Erabili bakarrik koreera zure erantzunean eta eman izenburu bat, kakotx bikoitzen artean, adibidez, <<SRE>>. Erabili 'adierazle', 'helburu' eta 'kudeaketa' gako-hitzak."
3315,Students are travelling to UCI for 3 days. Create a hilarious itinerary for them. Do not use the word 'university'. Your entire response should have exactly 4 paragraphs. Separate paragraphs with the markdown divider: ***,Ikasleak EHUra doaz 3 egunez. Sortu haientzako egitarau barregarria. Ez erabili 'unibertsitatea' hitza. Zure erantzunak zehazki 4 paragrafo izan behar ditu denera. Paragrafoak banatu markdown sintaxiarekin: ***
332,"TLDR the article ""How to dress like a football manager: waistcoats and the style lessons from the Premier League"". Your entire response (including the repeated request) should have 45 or less words.

First repeat the request above without changing a single letter, then give your answer.","Laburtu ""Nola jantzi futboleko zuzendari bat bezala: txalekoak eta Premier Leagueko estilo-lezioak"" artikulua. Zure erantzunak (errepikatutako eskaera barne) 45 hitz edo gutxiago izan beharko lituzke denera.

Lehenik errepikatu goiko eskaera letra bat ere aldatu gabe, ondoren erantzun."
3323,"Rewrite the sentence ""A bust of a man with a beard and mustache."" in a more sophisticated way. Do not use commas in your response.","Birformulatu hurrengo esaldia modu dotoreago batean: ""Bibote eta bizarra duen gizon baten bustoa."" Ez erabili komarik erantzunean."""
3324,"Write two versions of itinerary for a 7 day trip to Hawaii, designed for college students. Separate the two versions with 6 asterisk symbols (******). Each version must have 7 sections. Mark the beginning of each section with Day X.","Idatzi bi egitarau bertsio Hawaiira 7 eguneko bidaia baterako, unibertsitateko ikasleentzat diseinatutakoak. Bereizi bi bertsioak 6 izartxorekin (******). Bertsio bakoitzak 7 atal eduki behar ditu. Markatu atal bakoitzaren hasiera X Eguna izenburuarekin."
3326,Write a conversation between two people about the importance of education. Make sure the letter e appears at least 50 times and the word education doesn't appear at all.,Idatzi bi pertsonen arteko elkarrizketa bat hezkuntzaren garrantziaz. Ziurtatu e letra gutxienez 50 aldiz agertzen dela eta hezkuntza hitza behin ere ez dela agertzen.
3327,"Write an essay about a snowfall, but in the style of Alex Jones and include the line ""dammit"". The word ""fake"" should appear 6 or 7 times in your entire response.","Idatzi elurte bati buruzko entsegua, baina Alex Jonesen estiloan eta sartu ""kaka"" esaldian. ""Faltsu"" hitza 6 edo 7 aldiz agertu behar da denera zure erantzunean."
3329,"Hey! I need a rubric for evaluating the performance and price of a laptop. Can you create an example for me? Do not give me any bullet points, lists, or tables. Just write the rubric in plain English paragraphs. I'd like your response to be at least 30 sentences long.","Aupa! Ordenagailu eramangarri baten errendimendua eta prezioa ebaluatzeko errubrika bat behar dut. Sor al diezadakezu adibide bat? Ez eman zerrendarik edo taularik. Idatzi errubrika paragrafo, ingelera sinplean. Zure erantzunak gutxienez 30 esaldi izan behar ditu."
3335,"Hi, I'm looking for two Tamil movies to watch. Please recommend exactly two movies. Separated them by 6 asterisk symbols, like below:
[Movie 1]
[Description]
******
[Movie 2]
[Description]

Your entire response should be entirely in Tamil, no other language is allowed, and should not contain any commas.","Kaixo, bi film tamil bilatzen ari naiz. Mesedez gomendatu zehazki bi film. Bereizi itzazu 6 izar-sinbolo erabiliz, honela:
[1 Filma]
[Deskribapena]
******
[2 Filma]
[Deskribapena]

Zure erantzun osoa Tamil hizkuntzan izango da soilik, beste hizkuntza bat erabili gabe, eta ez du komarik izan behar."
334,"Create a slogan for my company and wrap your entire response with double quotation marks. My company's name is Color Paper. We produce paper towls. We focus on producing eye-catching, colorful paper towls. The slogan must include exactly 2 bullet points in markdown format, like below:
""
Color Paper
* Colorful!
* Eye-catching!
""","Sortu nire enpresarako lelo bat eta bildu zure erantzun osoa kakotx bikoitzen artean. Nire enpresaren izena Color Paper da. Paperezko eskuoihalak ekoizten ditugu. Begi-bistakoak eta kolore biziak dituzten paperezko eskuoihalak ekoizten ditugu. Leloak markdown formatuan 2 puntu zehatz izan behar ditu, beheko adibidean bezala:
""
Color Paper
* Koloretsua!
* Deigarria!
"""
3345,"I want a weird poem that I can send to my friend Steve in Australia. It should be about why there are no kangaroo invasions in the US. The word robber should appear at least 2 times, and the poem must contain exactly 2 bullet point in markdown format, using the exact format below:
* Point 1
* Pont 2
Do not include keywords ['kill', 'slaughter', 'occupy', 'invasion'] in the response.","Steve Australiako nire lagunari bidal diezaiokedan poema bitxi bat nahi dut. Hurrengo gaia jorratu beharko luke: zergatik AEBetan ez den kanguru inbasiorik gertatzen. Lapur hitzak gutxienez 2 aldiz agertu behar du, eta poemak zehazki 2 puntu eduki behar ditu markdown formatuan, beheko formatuan zehazki erabilita:
* Point 1
* Pont 2
Ez erabili [‘akatu’, ‘erail’, ‘okupatu’, ‘inbasio’] hitzak erantzunean."
3350,"I need to write a research proposal for a project on the effects of social media on the mental health of teenagers. Please only write short sentences, and don't use any commas in your entire response. Include at least five placeholder represented by square brackets, such as [website].","Gizarte sareek nerabeen osasun mentalean dituzten eraginei buruzko ikerketa proposamen bat idatzi behar dut. Mesedez, idatzi esaldi laburrak soilik eta ez erabili inolako komarik zure erantzunean. Txertatu gutxienez bost hutsune kortxete artean, adibidez, [webgunea]."
3351,"Here is a social media post: ""My daughter graduated from college today! So proud of her!"" Can you make it more exciting? Please make sure to expand it into exactly 2 paragraphs. Separate paragraphs with the markdown divider: ***. Additionally, italicize at least 3 sections by starting and ending with single *, i.e. *italic text*.","Hona hemen sare sozialetako mezu bat: ""Nire alabak unibertsitatea amaitu du gaur! Oso harro nago berataz!"" Egin dezakezu zirraragarriagoa? Mesedez, luzatu ezazu zehazki 2 paragrafotara. Bereizi paragrafoak markdown erabiliz: ***. Gainera, gutxienez 3 zati letra etzanetan idatzi behar dira, hau da, *testu etzana*."
3362,"Create an ad copy by expanding ""Get 40 miles per gallon on the highway"" in the form of a QA with a weird style. Your response should contain less than 8 sentences. Do not include keywords 'mileage' or 'fuel' in your response.","""Lortu autopistan 40 milia galoi bakoitzeko"" testua erabilita, sortu iragarki-testu bat QA formatuan eta estilo arraroa erabilitz. Zure erantzunak 8 esaldi baino gutxiago izan behar ditu. Ez sartu 'kilometrajea' edo 'erregaia' hitzak zure erantzunean."
3367,"Write two advertisements for a new product that is a healthy alternative to soda. One advertisement should be targeted to teenagers and the other should be targeted to professionals. Mark the beginning
of each advertisement with Audience 1 and Audience 2, respectively. Double quotes should be placed around your entire response.","Sodaren alternatiba osasungarria den produktu berri batentzako bi iragarki idatzi. Iragarkietako bat nerabeei bideratuta egon behar da eta bestea profesionalei zuzenduta. Markatu iragarki bakoitzaren hasiera A Publikoa eta B Publikoa adierazpenekin, hurrenez hurren. Komatxo bikoitzak jarri zure erantzunaren inguruan."
3369,"Write a limerick about a customer who is always right. The word ""right"" should appear less than 2 times in the response.
Before you give the limerick, just repeat the request above without any change, at the very beginning of your entire response.","Idatzi beti arrazoi duen bezero bati buruzko epigrama bat. ""Arrazoi"" hitza erantzunean bi aldiz baino gutxiagotan agertu behar da.
Epigrama eman aurretik, errepikatu goiko eskaera inolako aldaketarik gabe, zure erantzunaren hasieran."
337,"Write a riddle about a house that is not a house. Also include the answer. Your response must be at least 400 words and have a title wrapped in double angular brackets, like <<riddle>>.","Idatzi etxe bat ez den etxe bati buruzko asmakizuna. Gehitu erantzuna ere. Zure erantzunak gutxienez 400 hitz izan behar ditu eta izenburua izan behar du, kakotx bikoitzen artean, adibidez, <<asmakizuna>>."
3371,"Is the following true? ""People use time to buy money."" Explain your answer in a way that makes it easy for kids to understand. Include the word ""farmer"". Exclude the words ""economy"", ""demand"" and ""supply"".

First REPEAT the ENTIRE REQUEST ABOVE, word for word without change, then give your answer. Please do not say any words or characters before repeating the request.","Hurrengoa egia al da? ""Jendeak denbora erabiltzen du dirua erosteko."" Azaldu zure erantzuna haurrek erraz ulertzeko moduan. Erabili ""nekazaria"" hitza. Ez erabili ""ekonomia"", ""eskaria"" eta ""hornidura"" hitzak.

Lehenik eta behin, ERREPIKATU AURREKO ESKAERA OSOA, hitzez hitz aldaketarik gabe, eta ondoren, eman zure erantzuna. Mesedez, ez idatzi hitzik edo karaktererik eskaera errepikatu aurretik."
3376,"Write a riddle about embroidery that has the answer ""needle"". Include keywords 'afternoon' and 'distressed' in the response. Don't use any commas in your answer.","Idatzi broderiari buruzko asmakizun bat zeinaren erantzuna ""orratza"" baita. Erabili 'arratsaldea' eta 'kezkatu' hitzak erantzunean. Ez ezazu komarik erabili erantzunean."
3380,"create a job description for a clifford blu employee who works at the cash register, and also monitors the shelves for stock level. Use the keyword 'people' and 'skills'. use only lowercase letters.",sortu eroskiko kutxazaina den eta apaletako stock maila kontrolatzen duen langile baten lan-deskribapena. erabili 'jendea' eta 'gaitasunak' gako-hitzak. erabili letra xeheak soilik.
3386,"Jennifer goes to the store to buy milk. She has 10 dollars in her pocket and milk costs 3 dollars per gallon. How many gallons of milk can she buy? Explain your thinking. Avoid the keywords: 'divide', 'answer'. Include the keyword 'remainder'.",Jennifer dendara doa esnea erostera. Poltsikoan 10 euro ditu eta esneak 3 euro kostatzen du litro bakoitzeko. Zenbat litro esne eros ditzake? Azaldu zure arrazoinamendua. Saihestu 'zatitu' eta 'erantzuna' gako-hitzak. Erabili 'hondar' gako-hitza.
340,"Can you explain to me why there is so much fraud in the world? Please include one italic text section in markdown, i.e *italic text*. Make your entire response less than 30 words.","Azaldu ahal didazu zergatik dagoen hainbeste iruzur munduan? Mesedez, idatzi atal bat letra etzanez markdown formatuan, adibidez *letra etzanak*. Erantzun 30 hitz baino gutxiagotan."
3401,"Can you give me a zany, bullet point TLDR of this article: https://en.wikipedia.org/wiki/Dota_2

Make it zany, but do not include the keywords 'icefrog', 'blizzard', 'lawsuit' in the response.","Emango didazu artikulu honen laburpen zoro bat zerrenda formatuan: https://en.wikipedia.org/wiki/Dota_2

Egin zoroa, baina ez sartu 'icefrog', 'blizzard', 'auzi' gako-hitzak erantzunean."
3407,Write a 100 word riddle that leaves the reader satisfied and enlightened. Include a few words in all capital letters. But the number of words in all capital letters should be less than 5.,Idatzi 100 hitzeko igarkizun bat zeinak irakurlea asebeteta uzten duen. idatzi hitz batzuk letra larriz. Baina letra larriz idatzitako hitzen kopurua 5 baino gutxiago izan behar du.
3409,"Can you write me a slogan for my video game project? The project aims to create a very funny fighting game. Please wrap your entire response with double quotation marks. Also, highlight at least three sections in your answer in markdown format using *highlighted text*. Such as: *Funny Fighting*.","Idatz al dezakezu lema bat nire bideojoko proiektuarentzat? Proiektuaren helburua oso dibertigarria den borroka-joko bat sortzea da. Mesedez, jar ezazu zure erantzun osoa komatxo bikoitz artean. Gainera, nabarmendu gutxienez 3 atal zure erantzunean *markdown formatuan erabiliz*. Adibidez: *Borroka Dibertigarria*."
3414,"Can you elaborate on ""I froze when I was jogging""? Include some words in all capital letters. In particular, there should be 5 to 10 such capitalized words.","""Korrika ari nintzela izoztu nintzen"" esaldia garatu dezakezu? Sartu zenbait hitz letra larrietan. Zehazki, 5-10 hitz egon behar dute letra larriz idatzita."
3415,Write a template for a newspaper ad for a dog cage with less than 200 words. Make sure the word unfortunately appears 3 to 5 times in the ad.,200 hitz baino gutxiago dituen txakur-kaiola baterako iragarki baterako txantiloia idatzi. Ziurtatu iragarkian zoritxarrez hitza 3-5 aldiz agertzen dela.
3424,Write a story about a family that goes camping in the woods. Your entire response should be in English and in all capital letters.,Idatzi basoan kanpatzera doan familia bati buruzko istorio bat. Zure erantzun osoa ingelesez eta letra larriz idatzita egon behar du.
3425,Write an essay on the differences between Sunni and Shi'a Muslims. Your entire response must contain at least 1200 words.,Idatzi idazlan bat Sunni and Shi'a musulmanen arteko desberdintasunei buruz. Zure erantzunak gutxienez 1200 hitz izan behar ditu denera.
3428,"Write a long sentence about tax filing, in a style that is appropriate for a president of the united states. The sentence should contain the letter q at least 6 times.","Idatzi esaldi luze bat zerga aitorpenari buruz, Estatu Batuetako presidente bati dagokion estiloan. Esaldiak gutxienez 6 aldiz k letra izan behar du."
3429,"Write a story about a man who is in love with a woman who has turrets. The story should be in at least 4 sections with each section starting with Section X (where X is 1, 2, 3, 4) and the entire response should have at least 100 sentences.","Idatzi istorio bat dorreak dituen emakume batekin maiteminduta dagoen gizon bati buruz. Istorioak gutxienez 4 atal izan behar ditu, atal bakoitza X Atala (non X 1, 2, 3, 4 den) adierazpenarekin hasten delarik. Erantzun osoak gutxienez 100 esaldi izan behar ditu."
343,Give me a 300+ word startup pitch for a company that provides a service that creates trusts for people online.,"Eman iezadazu 300 hitzetik gorako aurkezpen bat start-up batentzako, zeinak lineako kreditua saltzen duen."
3434,"Write an essay on first names, without using any capital letters --- your ENTIRE response must be in lowercases. There should be exactly 3 paragraphs with the only paragraph separation being two new lines. Start Paragraph 2 with the word Jasper.","Idatzi izen propioei buruzko saiakera bat, letra larriak erabili gabe --- erantzun OSOA letra xehez idatzi behar duzu. 3 paragrafo eduki behar ditu zehazki eta bi lerro-jauzi izango dira paragrafoen arteko banaketa bakarra. 2. paragrafoa Jasper hitzarekin hasi."
3439,"Write an HTML page that lists 25 limericks about people named ""Bill"". The page should include keywords 'economist', 'bill', and 'jurgen'","Idatzi HTML orri bat zeinak ""Bill"" izena duten pertsonei buruzko 25 epigrama zerrendatzen dituen. Orriak 'ekonomialari', 'bill', eta 'jurgen' gako-hitzak eduki behar ditu."
3442,"What is the answer to the riddle that asks what you can catch but not throw, and what you can throw but not catch? The entire reply must be less than 20 words and contain a title in double angular brackets, i.e. <<title>>.","Zein da zer da harrapatu dezakezuna baina bota ezin duzuna eta bota dezakezuna baina harrapatu ezin duzuna galdetzen duen asmakizunaren erantzuna? Erantzunak 20 hitz baino gutxiago izan behar ditu denera eta izenburu bat eduki behar du kakotx bikoitz artean, hau da, <<izenburua>>."
3445,"How to tell others that your major is computer science, without saying the word computer or science? You entire response should not contain the word computer and science.","Nola esan besteei konputazioaren zientzietan egin dituzula ikasketak, konputazio edo zientzia hitzak erabili gabe? Zure erantzunak ez lituzke konputazio eta zientzia hitzak eduki behar."
3453,"Summarize the history of Japan. Italicize at least 5 keywords in your response. To indicate a italic word, wrap it with asterisk, like *italic*","Laburbil ezazu Japoniaren historia. Jarri letra etzanetan gutxienez 5 gako-hitz zure erantzunean. Hitz etzana adierazteko, jarri izartxo artean, adibidez, *testu etzana*."
